Group,Artifact,Version,GitHub Link
androidx.compose.material3,material3-android,1.3.0,https://github.com/dessalines/jerboa
androidx.activity,activity-compose,1.8.2 (*),https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.annotation,annotation-experimental,1.4.0 -> 1.4.1 (*),https://github.com/dessalines/jerboa
androidx.collection,collection,1.4.0 -> 1.4.4 (*),https://github.com/dessalines/jerboa
androidx.compose.animation,animation-core,1.6.0 -> 1.7.2,https://github.com/dessalines/jerboa
androidx.compose.animation,animation-core-android,1.7.2,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.collection,collection,1.4.0 -> 1.4.4 (*),https://github.com/dessalines/jerboa
androidx.compose.runtime,runtime,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-graphics,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-unit,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-util,1.7.2 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.7.3 -> 1.10.1 (*),https://github.com/dessalines/jerboa
androidx.compose.animation,animation,1.7.2 (c),https://github.com/dessalines/jerboa
androidx.compose.foundation,foundation,1.7.0 -> 1.7.2,https://github.com/dessalines/jerboa
androidx.compose.foundation,foundation-android,1.7.2,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.annotation,annotation-experimental,1.4.0 -> 1.4.1 (*),https://github.com/dessalines/jerboa
androidx.collection,collection,1.4.0 -> 1.4.4 (*),https://github.com/dessalines/jerboa
androidx.compose.animation,animation,1.7.2,https://github.com/dessalines/jerboa
androidx.compose.animation,animation-android,1.7.2,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.annotation,annotation-experimental,1.4.0 -> 1.4.1 (*),https://github.com/dessalines/jerboa
androidx.collection,collection,1.4.0 -> 1.4.4 (*),https://github.com/dessalines/jerboa
androidx.compose.animation,animation-core,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.foundation,foundation-layout,1.7.2,https://github.com/dessalines/jerboa
androidx.compose.foundation,foundation-layout-android,1.7.2,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.annotation,annotation-experimental,1.4.0 -> 1.4.1 (*),https://github.com/dessalines/jerboa
androidx.collection,collection,1.4.0 -> 1.4.4 (*),https://github.com/dessalines/jerboa
androidx.compose.animation,animation-core,1.2.1 -> 1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.runtime,runtime,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-unit,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-util,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.core,core,1.7.0 -> 1.13.1 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.compose.foundation,foundation,1.7.2 (c),https://github.com/dessalines/jerboa
androidx.compose.runtime,runtime,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-geometry,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-graphics,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-util,1.7.2 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.compose.animation,animation-core,1.7.2 (c),https://github.com/dessalines/jerboa
androidx.compose.foundation,foundation-layout,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.runtime,runtime,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-text,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-util,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.core,core,1.13.1 (*),https://github.com/dessalines/jerboa
androidx.emoji2,emoji2,1.3.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.compose.foundation,foundation-layout,1.7.2 (c),https://github.com/dessalines/jerboa
androidx.compose.foundation,foundation-layout,1.7.0 -> 1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.material,material-icons-core,1.6.0 -> 1.7.0,https://github.com/dessalines/jerboa
androidx.compose.material,material-icons-core-android,1.7.0,https://github.com/dessalines/jerboa
androidx.compose.ui,ui,1.6.0 -> 1.7.2 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-common,1.8.22 -> 2.1.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.1.0 (*),https://github.com/dessalines/jerboa
androidx.compose.material,material-ripple,1.7.0,https://github.com/dessalines/jerboa
androidx.compose.material,material-ripple-android,1.7.0,https://github.com/dessalines/jerboa
androidx.collection,collection,1.4.0 -> 1.4.4 (*),https://github.com/dessalines/jerboa
androidx.compose.animation,animation,1.6.0 -> 1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.foundation,foundation,1.6.0 -> 1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.runtime,runtime,1.7.0 -> 1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-util,1.6.0 -> 1.7.2 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-common,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.compose.runtime,runtime,1.7.0 -> 1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui,1.6.0 -> 1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-text,1.6.0 -> 1.7.2 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-util,1.6.0 -> 1.7.2 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common-java8,2.6.1 -> 2.8.5,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common,2.8.5 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-common,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-process,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-savedstate,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata-core-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-common,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.compose.material3,material3-window-size-class,1.3.0 (c),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-tooling-preview-android,1.7.2,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.2.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.compose.runtime,runtime,1.7.2 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-common,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.compose.ui,ui,1.7.2 (c),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-geometry,1.7.2 (c),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-graphics,1.7.2 (c),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-text,1.7.2 (c),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-tooling,1.7.2 (c),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-tooling-data,1.7.2 (c),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-unit,1.7.2 (c),https://github.com/dessalines/jerboa
androidx.compose.ui,ui-util,1.7.2 (c),https://github.com/dessalines/jerboa
androidx.core,core-ktx,1.13.1 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-compose,2.8.5 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.20 -> 2.1.0 (*),https://github.com/dessalines/jerboa
io.noties.markwon,core,4.6.2,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.1.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
com.atlassian.commonmark,commonmark,0.13.0,https://github.com/dessalines/jerboa
io.noties.markwon,ext-strikethrough,4.6.2,https://github.com/dessalines/jerboa
io.noties.markwon,core,4.6.2 (*),https://github.com/dessalines/jerboa
com.atlassian.commonmark,commonmark-ext-gfm-strikethrough,0.13.0,https://github.com/dessalines/jerboa
com.atlassian.commonmark,commonmark,0.13.0,https://github.com/dessalines/jerboa
io.noties.markwon,ext-tables,4.6.2,https://github.com/dessalines/jerboa
io.noties.markwon,core,4.6.2 (*),https://github.com/dessalines/jerboa
com.atlassian.commonmark,commonmark-ext-gfm-tables,0.13.0,https://github.com/dessalines/jerboa
com.atlassian.commonmark,commonmark,0.13.0,https://github.com/dessalines/jerboa
io.noties.markwon,html,4.6.2,https://github.com/dessalines/jerboa
io.noties.markwon,core,4.6.2 (*),https://github.com/dessalines/jerboa
io.noties.markwon,image-coil,4.6.2,https://github.com/dessalines/jerboa
io.noties.markwon,core,4.6.2 (*),https://github.com/dessalines/jerboa
io.coil-kt,coil-base,0.13.0 -> 2.7.0,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.7.1 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.appcompat,appcompat-resources,1.6.1 -> 1.7.0 (*),https://github.com/dessalines/jerboa
androidx.collection,collection,1.4.0 -> 1.4.4 (*),https://github.com/dessalines/jerboa
androidx.core,core-ktx,1.12.0 -> 1.13.1 (*),https://github.com/dessalines/jerboa
androidx.exifinterface,exifinterface,1.3.7,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.2.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.profileinstaller,profileinstaller,1.3.1 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime,2.7.0 -> 2.8.5 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-android,1.8.1 -> 1.10.1 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.0 -> 2.1.0 (*),https://github.com/dessalines/jerboa
com.squareup.okhttp3,okhttp,4.12.0,https://github.com/dessalines/jerboa
com.squareup.okio,okio,3.6.0 -> 3.9.1,https://github.com/dessalines/jerboa
com.squareup.okio,okio-jvm,3.9.1,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.25 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.8.21 -> 1.9.10 (*),https://github.com/dessalines/jerboa
com.squareup.okio,okio,3.9.0 -> 3.9.1 (*),https://github.com/dessalines/jerboa
io.noties.markwon,linkify,4.6.2,https://github.com/dessalines/jerboa
io.noties.markwon,core,4.6.2 (*),https://github.com/dessalines/jerboa
androidx.compose.runtime,runtime,1.7.2 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-livedata,2.6.1 -> 2.8.5 (*),https://github.com/dessalines/jerboa
